"","Q5","Q6","Q7_1","Q7_2","Q7_3","Q7_4","Q7_5","Q7_6","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_7","Q8_8","Q8_9","Q8_10","Q9_1","Q9_2","Q9_3","Q9_4","Q9_5","Q9_6","Q9_7","Q9_8","Q9_9","Q9_10","Q9_11","Q9_12","Q9_13","Q10_1","Q10_2","Q10_3","Q10_4","Q10_5","Q10_6","Q10_7","Q10_8","Q10_9","Q10_10","Q10_11","Q10_12","Q10_13","Q10_14","Q10_15","Q11_1","Q11_2","Q11_3","Q11_4","Q11_5","Q11_6","Q11_11","Q11_12","Q11_7","Q11_8","Q11_9","Q11_10","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q15_9","Q15_10","Q15_11","Q15_12","Q15_13","Q15_14","Q15_15","Q15_16","Q15_17","Q15_18","Q15_19","Q15_20","Q15_21","Q15_22","Q15_23","Q16","Q17","Q18","Q19","Q20","Q22","Q23","Q26","Q28","currency","tot_spent_usd","spent_mon","spent_ord"
"1715","6","3","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2",25,"3","15","13","4","2","2","6","EUR",1.4625,1,"<5"
"1716","6","3","0","0","1","1","1","0","0","0","1","0","0","0","1","1","0","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1",36,"3","6","4","1","5","1","5","CNY",7.5,1,"5+"
"1717","6","2","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","0","1","0","1",32,"3","6","4","1","5","1","5","CNY",30,1,"<5"
"1718","3","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","1","0","0","1","1","0","1","0","2",44,"3","4","14","4","2","2","3","GBP",1.35,1,"5+"
"1719","2","2","0","1","1","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","1",36,"3","12","10","3","6","3","9","MXN",9.8,1,"<5"
"1720","3","2","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","1","1","0","1","1","0","0","1","0","1","0","1","0","0","1","1","1","0","0","0","0","1","1","1","0","0","1","1","0","1","1","0","1","0","2",53,"2","1","15","4","6","8","12","USD",3,1,"5+"
"1721","6","4","0","0","0","1","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2",34,"3","16","16","4","6","5","6","EUR",11.7,1,"5+"
"1722","6","3","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1",19,"2","3","2","5","5","4","2","USD",25,1,"5+"
"1723","4","2","0","0","1","0","0","0","1","0","0","0","1","1","1","1","0","1","0","0","0","1","1","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","0","2",28,"3","5","3","4","5","3","4","CAD",2.37,1,"5+"
"1724","2","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",74,"3","11","9","1","5","8","8","JPY",4.5,1,"0"
"1725","5","3","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1",56,"3","12","10","3","4","8","9","USD",39.9,1,"5+"
"1726","5","2","1","1","0","1","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","2",24,"3","13","12","1","3","1","10","RUB",1.4,1,"<1"
"1727","3","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1",20,"2","2","1","4","3","4","1","AUD",2.88,1,"<5"
"1728","3","2","0","1","1","1","1","0","1","0","1","1","0","0","0","1","0","1","0","1","0","1","0","1","1","1","1","1","0","0","1","1","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2",29,"3","4","14","4","5","2","3","GBP",6.75,1,"5+"
"1729","3","2","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","1","1","1","1","0","1","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","2",28,"1","5","3","4","6","1","4","CAD",7.8921,1,"<5"
"1730","7","2","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",30,"3","6","4","1","5","1","5","CNY",0,0,"5+"
"1731","7","3","0","1","1","1","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","1","1","0","1","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0","1",41,"6","15","13","3","5","6","6","EUR",4.6683,1,"5+"
"1732","4","2","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","2",45,"3","12","10","3","5","2","9","MXN",9.8,1,"<5"
"1733","5","2","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1",23,"1","6","4","1","5","1","5","CNY",0,0,"<1"
"1734","4","2","0","1","0","1","0","0","1","1","1","1","1","1","1","1","0","1","0","1","0","0","1","0","1","1","1","0","0","0","1","0","1","1","1","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","1",30,"3","1","15","4","5","4","12","USD",1.99,1,"5+"
"1735","4","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",24,"3","3","2","4","2","2","2","BRL",0.8982,1,"5+"
"1736","7","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","2",29,"3","6","4","1","5","1","5","RMB",4.5,1,"<5"
"1737","4","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","0","0","2",42,"4","15","13","4","6","3","6","EUR",16.38,1,"<5"
"1738","3","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",17,"2","6","4","1","2","4","5","CNY",0,0,"0"
"1739","6","2","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",64,"4","7","5","4","7","8","6","EUR",17.4915,1,"5+"
"1740","7","3","0","1","1","1","1","0","0","0","1","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0","1","1","0","0","0","1","1","1","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","0","0","1","0","1","0","1","0","0","1","0","1","0","1","0","1","0","1","0","1","0","0","1","0","1","0","0","1",17,"2","4","14","4","2","2","3","GBP",4.0365,1,"5+"
"1741","6","3","0","0","1","1","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","1","1","0","0","0","0","0","1","1","0","1","0","1",30,"3","6","4","1","6","1","5","CNY",2.25,1,"5+"
"1742","3","2","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2",53,"3","8","1","4","4","5","1","USD",6,1,"0"
"1743","2","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2",36,"1","15","13","4","3","1","6","EUR",2.34,1,"0"
"1744","5","2","0","1","0","1","0","0","1","0","0","1","1","1","1","0","0","1","0","1","0","1","1","1","1","1","1","1","0","0","0","0","1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","1","0","1","0","1","1","1","1","0","1","0","1","0","1","1","1","1","0","0","2",27,"3","5","3","5","6","1","4","CAD",7.9,1,"<5"
"1745","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2",28,"2","3","2","7","2","1","2","BRL",0.9,1,"5+"
"1746","3","1","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","2",63,"3","12","10","3","5","5","9","MXN",5.88,1,"<5"
"1747","7","2","0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2",21,"1","1","15","4","2","2","12","USD",10,1,"<5"
"1748","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2",22,"2","12","10","7","2","4","9","MXN",49,1,"5+"
"1749","3","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1",32,"1","5","3","7","2","1","4","CAD",237,1,"5+"
"1750","6","2","0","1","1","0","1","0","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","2",18,"2","14","11","1","2","4","11","KRW",2.52,1,"5+"
"1751","8","2","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","2",18,"2","14","11","1","2","4","11","KRW",0,0,"<5"
"1752","3","2","0","1","0","1","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0","0","2",69,"4","2","1","4","5","2","1","AUD",7.2,1,"<1"
"1753","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",17,"1","6","4","1","2","4","5","CNY",0,0,"5+"
"1754","8","4","0","1","1","1","1","0","1","0","1","1","1","1","0","0","0","1","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","1","0","1","1","0","1","1","0","1","0","0","1","0","1","0","1","0","1","1","1","1","1","0","1","1","1","1","1","0","1","0","1",34,"3","12","10","3","5","1","9","MXN",2.94,1,"<5"
"1755","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1",66,"3","12","10","7","2","8","9","MXN",4.9,1,"<5"
"1756","6","2","0","1","0","0","1","0","0","0","1","0","0","1","1","1","0","1","0","0","0","1","1","1","0","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","0","1",33,"3","6","4","1","6","1","5","RMB",2.25,1,"<5"
"1757","8","4","0","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","1","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","1","0","0","1","0","0","1","0","2",31,"3","6","4","1","5","1","5","CNY",30,1,"<5"
"1758","3","3","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","2",37,"6","5","3","4","3","1","4","CAD",31.6,1,"<5"
"1759","7","4","0","0","0","1","1","1","1","1","1","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1",21,"2","9","7","5","2","4","7","INR",32.5,1,"5+"
"1760","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1",18,"1","15","13","4","3","1","6","EUR",1.17,1,"<5"
"1761","2","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","1","0","0","1","0","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","1","0","1",61,"3","3","2","6","2","8","2","BRL",36,1,"5+"
"1762","2","1","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2",21,"3","13","12","4","2","6","10","RUB",2.8,1,"0"
"1763","5","2","0","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","1","0","1","1","0","0","1","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","1","0","1","1","1","1","1","0","1","0","0","1","1","1","1","0","2",19,"2","2","1","4","2","4","1","AUD",1.44,1,"<5"
"1764","7","4","0","1","0","1","1","0","1","0","0","1","0","1","1","1","0","1","1","0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","1","0","1","0","2",34,"3","1","15","4","3","1","12","USD",350,1,"<5"
"1765","6","2","0","0","1","0","1","0","1","0","1","0","1","1","0","0","0","0","0","1","1","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","0","1","0","1","0","1","1","0","1","0","0","1","0","2",25,"2","6","4","1","5","1","5","RMB",1.8,1,"5+"
